Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (mm),Total Precip (mm),Avg Sol Rad (W/sq.m),Avg Vap Pres (kPa),Avg Max Air Temp (C),Avg Min Air Temp (C),Avg Air Temp (C),Avg Max Rel Hum (%),Avg Min Rel Hum (%),Avg Rel Hum (%),Avg Dew Point (C),Avg Wind Speed (m/s),Avg Soil Temp (C)
5,Shafter,San Joaquin Valley,2020-08-01,207.32,0.0,290.0,1.6,37.8,19.8,28.6,68.0,21.0,40.0,13.2,1.9,29.1
5,Shafter,San Joaquin Valley,2020-09-01,147.42,0.0,232.0,1.6,34.1,16.7,24.9,77.0,27.0,49.0,13.4,1.6,27.5
5,Shafter,San Joaquin Valley,2020-10-01,111.05,0.0,193.0,1.3,30.6,12.1,20.6,82.0,29.0,53.0,10.7,1.4,23.5
5,Shafter,San Joaquin Valley,2020-11-01,60.55,11.6,138.0,0.9,20.1,4.4,11.4,93.0,41.0,68.0,5.6,1.4,15.2
5,Shafter,San Joaquin Valley,2020-12-01,46.7,8.7,114.0,0.7,16.5,1.0,8.1,91.0,45.0,69.0,2.3,1.5,10.9
5,Shafter,San Joaquin Valley,2021-01-01,54.04,28.6,121.0,0.8,17.1,2.8,9.3,93.0,46.0,72.0,4.3,1.9,10.3
5,Shafter,San Joaquin Valley,2021-02-01,76.68,1.4,185.0,0.9,20.2,4.4,12.0,91.0,35.0,62.0,4.8,1.8,12.2
5,Shafter,San Joaquin Valley,2021-03-01,119.21,15.3,231.0,0.9,22.5,6.2,13.9,87.0,31.0,58.0,5.5,2.1,14.9
5,Shafter,San Joaquin Valley,2021-04-01,166.0,4.7,301.0,1.0,27.2,8.9,18.3,81.0,24.0,48.0,6.9,2.1,20.8
5,Shafter,San Joaquin Valley,2021-05-01,217.86,0.0,347.0,1.1,31.6,13.3,22.7,72.0,21.0,41.0,8.5,2.3,26.0
5,Shafter,San Joaquin Valley,2021-06-01,229.57,0.0,348.0,1.5,36.5,18.5,27.6,70.0,22.0,40.0,12.7,2.3,29.5
5,Shafter,San Joaquin Valley,2021-07-01,241.19,2.1,323.0,1.6,39.7,21.0,30.4,63.0,18.0,36.0,13.1,2.0,32.5
5,Shafter,San Joaquin Valley,2021-08-01,218.65,0.0,299.0,1.5,38.3,19.7,29.0,68.0,19.0,38.0,12.9,2.0,31.9
5,Shafter,San Joaquin Valley,2021-09-01,160.6,0.0,248.0,1.3,34.4,15.6,24.8,70.0,23.0,42.0,10.7,1.8,29.0
5,Shafter,San Joaquin Valley,2021-10-01,104.43,24.9,185.0,1.0,25.3,9.0,16.7,81.0,31.0,55.0,7.0,1.9,22.2
5,Shafter,San Joaquin Valley,2021-11-01,48.14,1.4,120.0,1.1,19.8,6.3,12.1,98.0,55.0,80.0,8.7,1.3,16.3
5,Shafter,San Joaquin Valley,2021-12-01,28.62,55.7,82.0,0.9,14.0,3.6,8.3,99.0,64.0,86.0,6.0,1.6,11.3
5,Shafter,San Joaquin Valley,2022-01-01,46.36,1.1,124.0,0.9,16.5,2.4,8.6,100.0,54.0,82.0,5.7,1.4,10.1
5,Shafter,San Joaquin Valley,2022-02-01,78.69,1.4,190.0,0.8,21.6,2.8,11.7,93.0,28.0,57.0,3.4,1.6,11.2
5,Shafter,San Joaquin Valley,2022-03-01,117.2,25.8,234.0,1.0,23.2,6.6,14.6,92.0,31.0,59.0,6.2,1.8,15.9
5,Shafter,San Joaquin Valley,2022-04-01,158.59,8.3,303.0,1.0,25.5,8.7,17.0,87.0,28.0,53.0,7.1,2.0,20.7
5,Shafter,San Joaquin Valley,2022-05-01,206.64,0.0,341.0,1.0,29.3,10.9,20.3,75.0,21.0,42.0,7.0,2.2,24.9
5,Shafter,San Joaquin Valley,2022-06-01,218.07,1.7,347.0,1.3,34.6,15.5,25.4,73.0,20.0,41.0,11.0,2.0,27.3
5,Shafter,San Joaquin Valley,2022-07-01,234.48,0.0,335.0,1.8,39.5,20.7,30.3,70.0,21.0,41.0,15.4,2.0,28.4
5,Shafter,San Joaquin Valley,2022-08-01,218.65,0.0,307.0,1.6,38.5,19.4,28.8,67.0,21.0,39.0,13.3,1.9,28.5
5,Shafter,San Joaquin Valley,2022-09-01,161.13,0.0,249.0,1.5,34.8,17.6,25.9,73.0,26.0,46.0,12.9,1.8,26.8
5,Shafter,San Joaquin Valley,2022-10-01,113.05,0.0,204.0,1.2,28.7,10.9,19.4,81.0,31.0,54.0,9.7,1.5,22.5
5,Shafter,San Joaquin Valley,2022-11-01,59.16,9.7,149.0,0.8,18.3,1.5,9.1,92.0,40.0,68.0,3.4,1.4,15.2
5,Shafter,San Joaquin Valley,2022-12-01,24.52,47.6,75.0,0.9,12.2,3.2,7.3,98.0,70.0,88.0,5.3,1.6,11.7
5,Shafter,San Joaquin Valley,2023-01-01,43.84,63.9,110.0,0.9,15.1,3.6,9.0,98.0,57.0,80.0,5.6,1.9,11.3
5,Shafter,San Joaquin Valley,2023-02-01,64.21,54.7,169.0,0.8,16.4,1.6,8.6,94.0,41.0,69.0,3.0,2.0,10.8
5,Shafter,San Joaquin Valley,2023-03-01,84.42,58.9,193.0,1.0,17.2,5.6,11.1,96.0,49.0,75.0,6.8,2.0,13.1
5,Shafter,San Joaquin Valley,2023-04-01,154.36,0.0,302.0,1.1,24.3,7.7,16.1,90.0,34.0,60.0,8.3,2.1,16.2
5,Shafter,San Joaquin Valley,2023-05-01,187.92,6.5,323.0,1.3,28.0,12.5,20.0,84.0,34.0,56.0,11.0,2.3,21.4
5,Shafter,San Joaquin Valley,2023-06-01,191.39,20.8,338.0,1.5,29.8,14.6,22.2,83.0,37.0,57.0,13.2,2.1,25.5
5,Shafter,San Joaquin Valley,2023-07-01,224.12,0.0,336.0,1.8,37.7,18.5,28.2,77.0,23.0,46.0,15.3,1.8,30.6
5,Shafter,San Joaquin Valley,2023-08-01,197.24,32.6,298.0,1.8,35.9,18.6,26.8,81.0,30.0,51.0,15.4,2.0,30.2
5,Shafter,San Joaquin Valley,2023-09-01,146.77,0.0,254.0,1.5,31.2,15.7,23.2,82.0,33.0,54.0,13.3,1.9,27.3
5,Shafter,San Joaquin Valley,2023-10-01,110.82,5.5,204.0,1.3,27.8,10.3,18.6,87.0,33.0,58.0,10.1,1.6,23.1
5,Shafter,San Joaquin Valley,2023-11-01,68.98,0.7,151.0,0.9,22.1,4.0,12.4,88.0,32.0,59.0,4.5,1.5,16.7
5,Shafter,San Joaquin Valley,2023-12-01,42.36,19.1,101.0,0.9,17.9,3.4,9.9,94.0,51.0,75.0,5.5,1.4,13.2
5,Shafter,San Joaquin Valley,2024-01-01,39.85,30.1,105.0,1.0,15.3,4.8,9.7,98.0,63.0,84.0,7.1,1.6,11.6
5,Shafter,San Joaquin Valley,2024-02-01,64.85,48.6,161.0,1.1,18.1,6.5,11.7,97.0,54.0,79.0,8.2,1.9,13.2
5,Shafter,San Joaquin Valley,2024-03-01,101.87,40.7,221.0,1.1,20.4,6.5,13.1,95.0,43.0,70.0,7.7,1.8,15.4
5,Shafter,San Joaquin Valley,2024-04-01,142.07,22.5,284.0,1.2,24.0,8.5,16.0,92.0,38.0,64.0,9.0,2.1,18.9
5,Shafter,San Joaquin Valley,2024-05-01,201.1,1.7,341.0,1.2,29.7,11.6,20.9,81.0,27.0,49.0,9.5,2.1,25.3
6,Davis,Sacramento Valley,2015-01-01,38.9,1.5,104.0,1.0,15.5,3.9,9.0,98.0,63.0,84.0,6.3,1.7,10.1
6,Davis,Sacramento Valley,2015-02-01,59.94,67.7,146.0,1.1,18.9,6.8,12.5,95.0,55.0,76.0,8.1,2.3,12.3
6,Davis,Sacramento Valley,2015-03-01,112.81,6.4,213.0,1.1,23.4,7.9,15.3,90.0,37.0,62.0,7.9,2.0,13.6
6,Davis,Sacramento Valley,2015-04-01,157.47,23.0,283.0,0.9,24.3,8.0,16.0,81.0,30.0,52.0,5.6,2.8,14.7
6,Davis,Sacramento Valley,2015-05-01,179.28,0.4,315.0,1.2,25.4,10.1,17.1,86.0,37.0,59.0,9.0,2.9,17.5
6,Davis,Sacramento Valley,2015-06-01,207.23,0.1,337.0,1.4,33.2,13.8,23.1,83.0,28.0,51.0,12.2,2.4,21.0
6,Davis,Sacramento Valley,2015-07-01,212.09,0.0,320.0,1.5,33.2,15.7,23.7,81.0,30.0,52.0,12.9,2.7,23.0
6,Davis,Sacramento Valley,2015-08-01,189.36,0.2,293.0,1.4,33.3,14.3,23.2,82.0,25.0,50.0,11.8,2.3,23.0
6,Davis,Sacramento Valley,2015-09-01,144.14,1.9,227.0,1.1,31.6,13.3,21.8,73.0,24.0,45.0,8.6,2.3,21.0
6,Davis,Sacramento Valley,2015-10-01,107.02,4.9,167.0,1.2,28.6,12.4,19.9,79.0,31.0,52.0,9.5,2.1,19.8
6,Davis,Sacramento Valley,2015-11-01,56.57,37.6,118.0,0.8,16.6,4.2,10.1,85.0,45.0,66.0,3.6,2.3,11.5
6,Davis,Sacramento Valley,2015-12-01,32.53,36.8,78.0,0.9,13.1,3.3,8.2,92.0,59.0,78.0,4.3,2.5,9.9
6,Davis,Sacramento Valley,2016-01-01,29.25,130.1,71.0,1.1,13.6,6.3,9.7,95.0,70.0,85.0,7.2,2.6,10.2
6,Davis,Sacramento Valley,2016-02-01,66.28,18.2,151.0,1.0,19.3,5.4,12.1,94.0,50.0,73.0,7.1,2.1,11.2
6,Davis,Sacramento Valley,2016-03-01,85.4,121.5,177.0,1.1,19.5,8.0,13.5,94.0,52.0,73.0,8.6,2.7,13.4
6,Davis,Sacramento Valley,2016-04-01,141.19,7.0,265.0,1.1,24.3,9.3,16.7,84.0,35.0,56.0,7.3,2.2,16.1
6,Davis,Sacramento Valley,2016-05-01,178.94,22.0,291.0,1.2,27.3,12.1,19.5,83.0,34.0,55.0,9.7,2.5,19.2
6,Davis,Sacramento Valley,2016-06-01,211.24,0.2,339.0,1.3,32.2,13.4,22.7,77.0,26.0,47.0,10.5,2.5,22.0
6,Davis,Sacramento Valley,2016-07-01,219.67,0.2,346.0,1.4,33.3,14.0,23.2,79.0,27.0,48.0,11.5,2.5,23.6
6,Davis,Sacramento Valley,2016-08-01,184.72,12.2,295.0,1.4,32.7,12.5,21.7,83.0,27.0,53.0,11.7,2.1,22.7
6,Davis,Sacramento Valley,2016-09-01,147.25,0.8,238.0,1.2,31.1,12.0,20.9,74.0,25.0,47.0,8.9,2.1,20.6
6,Davis,Sacramento Valley,2016-10-01,79.82,49.2,141.0,1.2,23.5,10.2,16.6,85.0,43.0,64.0,9.2,2.3,17.3
6,Davis,Sacramento Valley,2016-11-01,43.91,39.2,108.0,1.2,18.4,7.3,12.6,96.0,58.0,79.0,8.9,1.7,14.7
6,Davis,Sacramento Valley,2016-12-01,34.89,66.1,85.0,0.8,12.7,2.3,7.2,95.0,58.0,79.0,3.5,2.3,9.8
6,Davis,Sacramento Valley,2017-01-01,32.07,278.2,82.0,0.9,12.3,4.3,8.0,98.0,66.0,85.0,5.5,3.0,8.9
6,Davis,Sacramento Valley,2017-02-01,39.94,194.2,113.0,1.1,15.4,7.1,11.2,97.0,66.0,83.0,8.2,3.0,11.2
6,Davis,Sacramento Valley,2017-03-01,98.49,70.1,196.0,1.1,20.0,8.0,13.7,94.0,50.0,73.0,8.7,2.6,12.7
6,Davis,Sacramento Valley,2017-04-01,124.96,64.7,234.0,1.1,21.2,9.4,15.2,88.0,41.0,63.0,7.6,2.8,14.3
6,Davis,Sacramento Valley,2017-05-01,197.16,0.0,320.0,1.2,27.8,11.3,19.4,80.0,32.0,52.0,9.0,2.9,18.1
6,Davis,Sacramento Valley,2017-06-01,203.86,19.1,338.0,1.3,31.9,14.0,23.0,81.0,25.0,54.0,11.2,2.5,21.7
6,Davis,Sacramento Valley,2017-07-01,220.37,0.2,342.0,1.5,34.8,14.4,24.2,81.0,26.0,50.0,13.1,2.2,24.2
6,Davis,Sacramento Valley,2017-08-01,185.46,0.2,286.0,1.6,33.9,15.4,23.7,84.0,33.0,56.0,14.2,2.2,23.9
6,Davis,Sacramento Valley,2017-09-01,142.33,0.1,224.0,1.4,30.9,14.8,22.5,73.0,31.0,50.0,11.0,2.2,22.5
6,Davis,Sacramento Valley,2017-10-01,100.87,3.8,178.0,0.9,26.5,8.8,17.2,71.0,26.0,45.0,4.6,1.3,16.9
6,Davis,Sacramento Valley,2017-11-01,34.27,31.0,96.0,1.2,17.7,7.6,12.4,94.0,60.0,80.0,8.9,1.1,14.5
6,Davis,Sacramento Valley,2017-12-01,42.57,0.7,101.0,0.7,15.9,1.2,8.1,87.0,41.0,64.0,1.3,1.1,9.6
6,Davis,Sacramento Valley,2018-01-01,23.11,97.2,73.0,1.1,14.2,5.8,9.8,98.0,73.0,89.0,7.9,1.0,10.4
6,Davis,Sacramento Valley,2018-02-01,74.43,4.4,167.0,0.7,18.3,3.4,10.5,85.0,35.0,57.0,1.9,2.4,10.2
6,Davis,Sacramento Valley,2018-03-01,82.57,103.5,176.0,1.0,18.1,5.6,11.7,94.0,50.0,73.0,6.9,2.5,11.3
6,Davis,Sacramento Valley,2018-04-01,127.09,13.2,251.0,1.1,22.3,8.0,15.0,91.0,40.0,64.0,8.1,2.4,14.9
6,Davis,Sacramento Valley,2018-05-01,185.36,5.8,314.0,1.3,26.8,11.2,18.4,86.0,38.0,59.0,10.1,2.8,18.5
6,Davis,Sacramento Valley,2018-06-01,202.56,0.3,315.0,1.3,31.7,13.2,22.1,80.0,28.0,50.0,11.0,2.6,21.2
6,Davis,Sacramento Valley,2018-07-01,202.14,0.8,303.0,1.6,34.6,15.3,24.0,79.0,29.0,52.0,13.5,2.2,23.5
6,Davis,Sacramento Valley,2018-08-01,174.16,1.1,279.0,1.5,31.7,13.2,21.7,86.0,32.0,57.0,12.6,2.1,23.0
6,Davis,Sacramento Valley,2018-09-01,142.91,0.5,240.0,1.2,30.9,11.3,20.5,81.0,25.0,50.0,9.6,2.0,21.1
6,Davis,Sacramento Valley,2018-10-01,120.89,0.7,173.0,1.0,27.1,10.4,18.3,72.0,27.0,48.0,6.2,2.6,18.2
6,Davis,Sacramento Valley,2018-11-01,66.74,74.1,101.0,0.8,19.8,5.7,12.3,75.0,37.0,57.0,2.3,2.4,13.1
6,Davis,Sacramento Valley,2018-12-01,38.13,50.2,85.0,1.0,14.0,4.8,9.3,95.0,62.0,80.0,5.9,2.4,11.0
6,Davis,Sacramento Valley,2019-01-01,35.18,177.4,89.0,1.1,14.9,5.7,9.8,98.0,65.0,86.0,7.4,2.2,10.0
6,Davis,Sacramento Valley,2019-02-01,41.52,219.3,117.0,0.9,12.8,4.7,8.4,95.0,58.0,78.0,4.7,3.1,9.3
6,Davis,Sacramento Valley,2019-03-01,81.17,128.8,173.0,0.9,17.7,6.6,11.9,90.0,43.0,71.0,6.1,2.5,11.0
6,Davis,Sacramento Valley,2019-04-01,150.61,4.9,248.0,0.8,23.9,10.3,16.8,64.0,24.0,55.0,8.0,2.8,14.5
6,Davis,Sacramento Valley,2019-05-01,158.76,73.4,290.0,1.2,24.0,10.1,16.7,92.0,43.0,65.0,9.7,2.8,17.8
6,Davis,Sacramento Valley,2019-06-01,225.0,0.6,351.0,1.4,32.0,14.4,23.1,82.0,28.0,49.0,11.3,2.8,23.7
6,Davis,Sacramento Valley,2019-07-01,209.65,0.2,340.0,1.6,32.5,13.6,22.8,92.0,31.0,56.0,13.5,2.3,24.3
6,Davis,Sacramento Valley,2019-08-01,191.09,0.3,306.0,1.6,33.6,14.4,23.7,92.0,30.0,55.0,13.9,2.1,22.7
6,Davis,Sacramento Valley,2019-09-01,148.71,29.8,234.0,1.3,29.9,12.8,21.3,85.0,29.0,52.0,10.7,2.6,20.8
6,Davis,Sacramento Valley,2019-10-01,136.97,0.2,185.0,0.7,25.7,8.0,16.7,66.0,19.0,37.0,1.0,3.0,15.5
6,Davis,Sacramento Valley,2019-11-01,63.77,20.5,123.0,0.8,20.7,4.2,11.8,85.0,36.0,59.0,3.6,1.9,12.0
6,Davis,Sacramento Valley,2019-12-01,24.85,146.7,68.0,1.1,13.5,6.3,9.5,98.0,73.0,88.0,7.5,2.3,10.5
6,Davis,Sacramento Valley,2020-01-01,33.61,29.8,91.0,1.0,13.7,4.7,8.9,99.0,68.0,87.0,6.8,2.0,9.5
6,Davis,Sacramento Valley,2020-02-01,92.66,0.5,166.0,0.8,19.4,5.0,12.0,81.0,34.0,55.0,2.5,2.9,10.3
6,Davis,Sacramento Valley,2020-03-01,92.71,27.7,181.0,0.9,17.9,5.9,11.7,90.0,45.0,67.0,5.3,2.6,11.7
6,Davis,Sacramento Valley,2020-04-01,136.55,30.2,251.0,1.1,23.3,9.2,16.0,87.0,39.0,60.0,7.7,2.5,14.7
6,Davis,Sacramento Valley,2020-05-01,187.24,7.6,295.0,1.2,27.8,12.1,19.7,82.0,30.0,52.0,8.9,2.8,18.3
6,Davis,Sacramento Valley,2020-06-01,215.58,2.1,339.0,1.3,31.5,14.6,22.6,75.0,27.0,47.0,10.5,2.8,21.2
6,Davis,Sacramento Valley,2020-07-01,213.36,0.0,335.0,1.4,33.4,13.7,22.7,82.0,28.0,52.0,12.2,2.3,22.3
6,Davis,Sacramento Valley,2020-08-01,177.02,0.0,262.0,1.5,34.4,15.8,24.5,77.0,27.0,52.0,13.1,2.1,22.9
6,Davis,Sacramento Valley,2020-09-01,141.3,0.0,208.0,1.3,32.5,14.4,22.8,80.0,26.0,50.0,11.1,2.2,21.3
6,Davis,Sacramento Valley,2020-10-01,124.4,0.0,172.0,0.9,28.9,10.8,19.3,74.0,21.0,43.0,5.4,2.3,18.3
6,Davis,Sacramento Valley,2020-11-01,62.6,14.8,117.0,0.8,18.5,3.8,10.9,84.0,36.0,59.0,2.9,2.2,12.2
6,Davis,Sacramento Valley,2020-12-01,45.59,42.9,89.0,0.8,15.0,3.4,9.0,91.0,48.0,69.0,3.1,2.4,9.0
6,Davis,Sacramento Valley,2021-01-01,47.5,24.6,90.0,0.9,15.0,4.8,9.5,92.0,56.0,78.0,5.1,2.6,9.1
6,Davis,Sacramento Valley,2021-02-01,75.14,18.6,151.0,0.8,17.7,5.8,11.7,83.0,39.0,60.0,3.4,2.9,10.7
6,Davis,Sacramento Valley,2021-03-01,114.32,28.9,207.0,0.8,18.7,5.3,11.8,83.0,34.0,56.0,2.5,2.9,11.7
6,Davis,Sacramento Valley,2021-04-01,156.84,1.3,282.0,0.9,25.0,7.1,15.8,87.0,26.0,50.0,4.9,2.5,15.7
6,Davis,Sacramento Valley,2021-05-01,220.2,2.4,329.0,1.0,28.9,11.4,20.1,78.0,24.0,43.0,6.5,3.2,18.6
6,Davis,Sacramento Valley,2021-06-01,218.42,0.0,346.0,1.3,32.1,12.8,22.3,86.0,27.0,48.0,10.6,2.6,21.6
6,Davis,Sacramento Valley,2021-07-01,215.33,0.0,326.0,1.4,34.3,13.4,23.3,90.0,26.0,50.0,12.3,2.4,22.6
6,Davis,Sacramento Valley,2021-08-01,179.9,0.0,276.0,1.4,33.2,13.2,22.7,91.0,26.0,51.0,11.9,2.1,20.9
6,Davis,Sacramento Valley,2021-09-01,152.83,0.0,243.0,1.2,32.1,12.0,21.8,86.0,24.0,47.0,9.4,2.2,19.8
6,Davis,Sacramento Valley,2021-10-01,96.95,140.2,160.0,1.1,23.0,9.7,16.2,84.0,39.0,58.0,7.1,2.5,15.7
6,Davis,Sacramento Valley,2021-11-01,40.86,21.8,100.0,1.2,17.9,7.4,12.2,98.0,60.0,82.0,9.0,1.7,13.9
6,Davis,Sacramento Valley,2021-12-01,19.64,188.1,62.0,1.0,11.6,4.1,7.7,99.0,75.0,91.0,6.3,2.2,10.1
6,Davis,Sacramento Valley,2022-01-01,47.76,2.9,113.0,0.9,15.9,3.1,8.8,99.0,56.0,81.0,5.6,1.9,9.8
6,Davis,Sacramento Valley,2022-02-01,80.0,0.6,164.0,0.7,19.1,3.6,10.8,81.0,31.0,55.0,1.7,2.5,10.0
6,Davis,Sacramento Valley,2022-03-01,115.79,26.8,200.0,0.9,21.7,6.8,13.9,86.0,33.0,57.0,4.6,2.6,12.4
6,Davis,Sacramento Valley,2022-04-01,155.89,14.4,258.0,0.8,23.5,8.0,15.5,81.0,26.0,48.0,4.0,3.1,14.1
6,Davis,Sacramento Valley,2022-05-01,213.48,0.2,303.0,0.9,27.7,10.4,19.4,79.0,22.0,43.0,5.6,3.3,17.2
6,Davis,Sacramento Valley,2022-06-01,222.64,5.8,321.0,1.2,32.5,14.5,23.3,71.0,22.0,41.0,8.9,2.7,19.8
6,Davis,Sacramento Valley,2022-07-01,208.83,0.3,319.0,1.5,33.2,13.4,22.7,91.0,29.0,53.0,12.5,2.4,20.3
6,Davis,Sacramento Valley,2022-08-01,186.78,0.0,282.0,1.5,34.5,14.0,23.8,90.0,24.0,50.0,12.7,2.1,20.2
6,Davis,Sacramento Valley,2022-09-01,141.16,74.6,215.0,1.4,32.4,14.7,23.2,86.0,28.0,54.0,11.8,2.1,21.1
6,Davis,Sacramento Valley,2022-10-01,100.03,2.2,176.0,1.2,27.7,9.4,17.8,90.0,31.0,56.0,8.7,1.7,18.3
6,Davis,Sacramento Valley,2022-11-01,56.43,37.8,117.0,0.8,17.0,3.0,9.4,87.0,40.0,63.0,2.5,2.2,10.6
6,Davis,Sacramento Valley,2022-12-01,20.06,176.0,63.0,0.9,11.3,3.4,7.1,97.0,72.0,88.0,5.1,2.1,8.7
6,Davis,Sacramento Valley,2023-01-01,45.44,247.4,94.0,0.9,13.3,4.6,9.0,92.0,58.0,76.0,4.5,3.3,9.4
6,Davis,Sacramento Valley,2023-02-01,54.04,65.1,132.0,0.7,14.3,2.2,8.0,89.0,49.0,70.0,2.5,2.7,8.3
6,Davis,Sacramento Valley,2023-03-01,70.78,187.3,166.0,0.9,14.5,5.0,9.6,92.0,55.0,74.0,5.0,2.8,10.3
6,Davis,Sacramento Valley,2023-04-01,146.13,4.4,278.0,1.0,22.7,7.2,14.8,87.0,34.0,58.0,6.4,2.4,13.7
6,Davis,Sacramento Valley,2023-05-01,158.51,12.4,287.0,1.3,24.8,9.9,17.0,94.0,44.0,66.0,10.5,2.3,16.6
6,Davis,Sacramento Valley,2023-06-01,186.92,0.0,319.0,1.4,28.6,11.6,19.8,90.0,38.0,60.0,11.6,2.4,18.1
6,Davis,Sacramento Valley,2023-07-01,211.62,0.1,328.0,1.6,34.0,13.4,23.6,91.0,30.0,54.0,13.5,2.1,21.2
6,Davis,Sacramento Valley,2023-08-01,186.81,122.7,281.0,1.6,33.5,14.7,24.0,91.0,32.0,55.0,14.2,2.3,21.9
6,Davis,Sacramento Valley,2023-09-01,130.82,9.7,229.0,1.4,28.9,12.2,20.3,93.0,36.0,60.0,12.2,2.1,20.7
6,Davis,Sacramento Valley,2023-10-01,100.86,0.0,168.0,1.2,26.2,9.6,17.7,89.0,33.0,56.0,8.5,2.1,16.8
6,Davis,Sacramento Valley,2023-11-01,61.65,21.9,117.0,0.9,19.7,5.7,12.5,86.0,41.0,62.0,5.1,2.3,12.4
6,Davis,Sacramento Valley,2023-12-01,30.65,87.3,77.0,1.0,15.8,4.9,10.0,94.0,62.0,80.0,6.7,1.8,10.3
6,Davis,Sacramento Valley,2024-01-01,28.83,91.7,79.0,1.1,14.3,6.4,10.0,95.0,69.0,85.0,7.6,2.1,10.7
6,Davis,Sacramento Valley,2024-02-01,49.85,138.9,133.0,1.0,15.8,6.1,10.5,96.0,61.0,81.0,7.3,2.3,11.1
6,Davis,Sacramento Valley,2024-03-01,90.1,40.7,184.0,1.0,18.3,7.2,12.2,90.0,51.0,72.0,7.0,2.7,12.2
6,Davis,Sacramento Valley,2024-04-01,130.47,16.4,254.0,1.1,22.6,8.1,15.1,89.0,42.0,64.0,8.1,2.1,14.2
6,Davis,Sacramento Valley,2024-05-01,204.69,10.9,312.0,1.1,28.3,11.0,19.4,80.0,30.0,50.0,8.2,2.9,18.4
7,Firebaugh/Telles,San Joaquin Valley,2015-01-01,20.14,1.4,60.0,1.0,13.7,3.2,8.2,99.0,70.0,87.0,6.1,1.2,9.4
7,Firebaugh/Telles,San Joaquin Valley,2015-02-01,57.37,2.5,136.0,1.1,20.4,5.6,12.7,94.0,48.0,73.0,7.8,1.5,13.1
7,Firebaugh/Telles,San Joaquin Valley,2015-03-01,112.22,7.9,207.0,1.0,25.1,8.3,16.6,80.0,33.0,55.0,7.0,1.5,16.4
7,Firebaugh/Telles,San Joaquin Valley,2015-04-01,148.21,12.3,267.0,0.9,25.4,8.4,17.2,71.0,26.0,44.0,4.2,1.7,18.5
7,Firebaugh/Telles,San Joaquin Valley,2015-05-01,170.74,6.1,293.0,1.1,27.1,10.5,18.8,80.0,28.0,49.0,7.6,1.7,20.5
7,Firebaugh/Telles,San Joaquin Valley,2015-06-01,206.53,0.1,322.0,1.2,35.0,15.9,25.8,65.0,21.0,38.0,9.9,1.6,24.0
7,Firebaugh/Telles,San Joaquin Valley,2015-07-01,202.99,0.1,306.0,1.4,34.8,17.8,26.2,68.0,24.0,42.0,12.1,1.7,25.6
7,Firebaugh/Telles,San Joaquin Valley,2015-08-01,183.61,0.3,284.0,1.4,34.3,16.4,25.1,73.0,26.0,45.0,12.1,1.6,24.7
7,Firebaugh/Telles,San Joaquin Valley,2015-09-01,134.81,0.1,218.0,1.1,32.4,15.5,23.8,59.0,22.0,38.0,8.1,1.3,22.6
7,Firebaugh/Telles,San Joaquin Valley,2015-10-01,101.7,6.3,174.0,1.2,28.7,13.6,20.7,75.0,31.0,52.0,9.9,1.3,20.5
7,Firebaugh/Telles,San Joaquin Valley,2015-11-01,40.55,42.8,100.0,0.9,16.8,4.0,9.9,94.0,50.0,73.0,5.1,1.2,11.4
7,Firebaugh/Telles,San Joaquin Valley,2015-12-01,18.26,21.7,51.0,0.8,13.1,2.2,7.2,96.0,60.0,80.0,4.0,1.3,7.7
7,Firebaugh/Telles,San Joaquin Valley,2016-01-01,19.5,76.0,60.0,1.1,14.1,5.9,9.6,99.0,72.0,89.0,8.0,1.4,9.6
7,Firebaugh/Telles,San Joaquin Valley,2016-02-01,63.26,4.8,148.0,1.0,19.9,5.2,12.2,98.0,47.0,73.0,7.4,1.2,12.0
7,Firebaugh/Telles,San Joaquin Valley,2016-03-01,91.62,42.6,191.0,1.1,21.1,7.5,14.4,95.0,44.0,68.0,8.4,1.5,15.5
7,Firebaugh/Telles,San Joaquin Valley,2016-04-01,135.89,28.4,255.0,1.1,25.4,10.1,17.4,83.0,34.0,55.0,7.7,1.6,18.4
7,Firebaugh/Telles,San Joaquin Valley,2016-05-01,172.79,36.6,288.0,1.2,28.4,11.9,20.4,80.0,31.0,51.0,9.3,1.6,20.7
7,Firebaugh/Telles,San Joaquin Valley,2016-06-01,206.84,0.2,320.0,1.1,34.5,15.3,25.3,60.0,19.0,35.0,8.3,1.6,23.5
7,Firebaugh/Telles,San Joaquin Valley,2016-07-01,220.14,0.1,325.0,1.2,35.9,16.3,26.4,60.0,19.0,35.0,9.3,1.6,24.9
7,Firebaugh/Telles,San Joaquin Valley,2016-08-01,189.26,0.0,291.0,1.3,34.8,16.1,25.1,70.0,22.0,41.0,10.8,1.5,24.8
7,Firebaugh/Telles,San Joaquin Valley,2016-09-01,146.04,0.4,243.0,1.0,32.3,13.0,22.5,63.0,20.0,38.0,7.2,1.4,21.8
7,Firebaugh/Telles,San Joaquin Valley,2016-10-01,90.84,19.5,157.0,1.1,25.5,10.1,17.7,77.0,35.0,55.0,8.1,1.4,18.1
7,Firebaugh/Telles,San Joaquin Valley,2016-11-01,40.97,26.9,92.0,1.2,19.8,7.1,13.3,95.0,52.0,75.0,8.7,1.2,14.3
